timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,IdleTime,Connect
1677395357090,53848,Demo Saucedemo Home Page,200,OK,User Group 1-316,text,true,,3152,122,83,83,https://www.saucedemo.com//,,53848,0,39311
1677395357211,53727,Demo Saucedemo Home Page,200,OK,User Group 1-328,text,true,,3152,122,82,82,https://www.saucedemo.com//,,53727,0,39344
1677395358220,52731,Demo Saucedemo Home Page,200,OK,User Group 1-429,text,true,,3152,122,77,77,https://www.saucedemo.com//,,52731,0,38195
1677395357021,53931,Demo Saucedemo Home Page,200,OK,User Group 1-309,text,true,,3152,122,77,77,https://www.saucedemo.com//,,53242,0,50956
1677395357441,53760,Demo Saucedemo Home Page,200,OK,User Group 1-351,text,true,,3152,122,75,75,https://www.saucedemo.com//,,53496,0,50730
1677395357251,53950,Demo Saucedemo Home Page,200,OK,User Group 1-332,text,true,,3152,122,75,75,https://www.saucedemo.com//,,53575,0,50803
1677395357132,53959,Demo Saucedemo Home Page,200,OK,User Group 1-320,text,true,,3154,122,75,75,https://www.saucedemo.com//,,53959,0,53695
1677395356970,54295,Demo Saucedemo Home Page,200,OK,User Group 1-304,text,true,,3152,122,72,72,https://www.saucedemo.com//,,53856,0,51084
1677395356981,54284,Demo Saucedemo Home Page,200,OK,User Group 1-305,text,true,,3152,122,72,72,https://www.saucedemo.com//,,53846,0,51073
1677395357512,53785,Demo Saucedemo Home Page,200,OK,User Group 1-358,text,true,,3152,122,70,70,https://www.saucedemo.com//,,53316,0,50542
1677395358260,53124,Demo Saucedemo Home Page,200,OK,User Group 1-433,text,true,,3152,122,69,69,https://www.saucedemo.com//,,52692,0,49959
1677395357700,53861,Demo Saucedemo Home Page,200,OK,User Group 1-377,text,true,,3152,122,68,68,https://www.saucedemo.com//,,53388,0,53127
1677395359383,52339,Demo Saucedemo Home Page,200,OK,User Group 1-545,text,true,,3152,122,67,67,https://www.saucedemo.com//,,32050,0,24736
1677395358251,53471,Demo Saucedemo Home Page,200,OK,User Group 1-432,text,true,,3152,122,67,67,https://www.saucedemo.com//,,53112,0,52701
1677395358110,53483,Demo Saucedemo Home Page,200,OK,User Group 1-418,text,true,,3152,122,67,67,https://www.saucedemo.com//,,52977,0,52204
1677395357281,54309,Demo Saucedemo Home Page,200,OK,User Group 1-335,text,true,,3152,122,67,67,https://www.saucedemo.com//,,53921,0,53545
1677395357661,53928,Demo Saucedemo Home Page,200,OK,User Group 1-373,text,true,,3152,122,67,67,https://www.saucedemo.com//,,53541,0,53167
1677395357493,54084,Demo Saucedemo Home Page,200,OK,User Group 1-356,text,true,,3152,122,67,67,https://www.saucedemo.com//,,53596,0,53334
1677395358210,53555,Demo Saucedemo Home Page,200,OK,User Group 1-428,text,true,,3152,122,61,61,https://www.saucedemo.com//,,53087,0,52618
1677395361790,49974,Demo Saucedemo Home Page,200,OK,User Group 1-786,text,true,,3152,122,61,61,https://www.saucedemo.com//,,49506,0,49162
1677395361949,49843,Demo Saucedemo Home Page,200,OK,User Group 1-802,text,true,,3152,122,59,59,https://www.saucedemo.com//,,49640,0,49252
1677395357432,54387,Demo Saucedemo Home Page,200,OK,User Group 1-350,text,true,,3152,122,58,58,https://www.saucedemo.com//,,54171,0,53501
1677395357481,54362,Demo Saucedemo Home Page,200,OK,User Group 1-355,text,true,,3152,122,57,57,https://www.saucedemo.com//,,54134,0,53452
1677395358200,53646,Demo Saucedemo Home Page,200,OK,User Group 1-427,text,true,,3152,122,56,56,https://www.saucedemo.com//,,53522,0,52738
1677395357343,54513,Demo Saucedemo Home Page,200,OK,User Group 1-341,text,true,,3154,122,55,55,https://www.saucedemo.com//,,54379,0,53595
1677395356960,54902,Demo Saucedemo Home Page,200,OK,User Group 1-303,text,true,,3154,122,54,54,https://www.saucedemo.com//,,54798,0,53978
1677395357351,54552,Demo Saucedemo Home Page,200,OK,User Group 1-342,text,true,,3152,122,53,53,https://www.saucedemo.com//,,54414,0,53600
1677395361769,51426,Demo Saucedemo Home Page,200,OK,User Group 1-784,text,true,,3152,122,52,52,https://www.saucedemo.com//,,51071,0,50514
1677395362120,51507,Demo Saucedemo Home Page,200,OK,User Group 1-819,text,true,,3152,122,51,51,https://www.saucedemo.com//,,51507,0,29475
1677395361840,51752,Demo Saucedemo Home Page,200,OK,User Group 1-791,text,true,,3152,122,51,51,https://www.saucedemo.com//,,51360,0,51293
1677395362800,50951,Demo Saucedemo Home Page,200,OK,User Group 1-887,text,true,,3152,122,49,49,https://www.saucedemo.com//,,50951,0,27362
1677395358770,55060,Demo Saucedemo Home Page,200,OK,User Group 1-484,text,true,,3152,122,48,48,https://www.saucedemo.com//,,32823,0,26110
1677395362291,51540,Demo Saucedemo Home Page,200,OK,User Group 1-836,text,true,,3152,122,47,47,https://www.saucedemo.com//,,51271,0,28693
1677395361559,52297,Demo Saucedemo Home Page,200,OK,User Group 1-763,text,true,,3152,122,46,46,https://www.saucedemo.com//,,51872,0,51804
1677395360310,53918,Demo Saucedemo Home Page,200,OK,User Group 1-638,text,true,,3152,122,45,45,https://www.saucedemo.com//,,53521,0,53334
1677395358871,55482,Demo Saucedemo Home Page,200,OK,User Group 1-494,text,true,,3152,122,44,44,https://www.saucedemo.com//,,32702,0,25966
1677395361619,52733,Demo Saucedemo Home Page,200,OK,User Group 1-769,text,true,,3152,122,44,44,https://www.saucedemo.com//,,52305,0,52186
1677395359990,54482,Demo Saucedemo Home Page,200,OK,User Group 1-606,text,true,,3152,122,42,42,https://www.saucedemo.com//,,37533,0,26393
1677395359751,54907,Demo Saucedemo Home Page,200,OK,User Group 1-582,text,true,,3152,122,41,41,https://www.saucedemo.com//,,37586,0,26347
1677395360290,54323,Demo Saucedemo Home Page,200,OK,User Group 1-636,text,true,,3152,122,41,41,https://www.saucedemo.com//,,53875,0,53779
1677395358740,56049,Demo Saucedemo Home Page,200,OK,User Group 1-481,text,true,,3152,122,39,39,https://www.saucedemo.com//,,32762,0,25483
1677395361219,53625,Demo Saucedemo Home Page,200,OK,User Group 1-729,text,true,,3152,122,38,38,https://www.saucedemo.com//,,53184,0,53117
1677395359451,55735,Demo Saucedemo Home Page,200,OK,User Group 1-552,text,true,,3152,122,37,37,https://www.saucedemo.com//,,32150,0,25518
1677395361269,54166,Demo Saucedemo Home Page,200,OK,User Group 1-734,text,true,,3152,122,36,36,https://www.saucedemo.com//,,53742,0,53639
1677395361093,54540,Demo Saucedemo Home Page,200,OK,User Group 1-716,text,true,,3152,122,35,35,https://www.saucedemo.com//,,54540,0,28693
1677395361599,54209,Demo Saucedemo Home Page,200,OK,User Group 1-767,text,true,,3152,122,34,34,https://www.saucedemo.com//,,53787,0,53587
1677395359579,56275,Demo Saucedemo Home Page,200,OK,User Group 1-565,text,true,,3152,122,33,33,https://www.saucedemo.com//,,55805,0,55607
1677395361460,54399,Demo Saucedemo Home Page,200,OK,User Group 1-753,text,true,,3152,122,32,32,https://www.saucedemo.com//,,53971,0,53778
1677395360491,56596,Demo Saucedemo Home Page,200,OK,User Group 1-656,text,true,,3152,122,31,31,https://www.saucedemo.com//,,31538,0,27786
1677395357521,59993,Demo Saucedemo Home Page,200,OK,User Group 1-359,text,true,,3154,122,30,30,https://www.saucedemo.com//,,58973,0,57866
1677395357291,60329,Demo Saucedemo Home Page,200,OK,User Group 1-336,text,true,,3152,122,29,29,https://www.saucedemo.com//,,59333,0,58237
1677395361930,57512,Demo Saucedemo Home Page,200,OK,User Group 1-800,text,true,,3152,122,28,28,https://www.saucedemo.com//,,57512,0,28329
1677395358100,64031,Demo Saucedemo Home Page,200,OK,User Group 1-417,text,true,,3152,122,27,27,https://www.saucedemo.com//,,64031,0,39101
1677395360910,62327,Demo Saucedemo Home Page,200,OK,User Group 1-698,text,true,,3152,122,26,26,https://www.saucedemo.com//,,59391,0,56166
1677395358161,65130,Demo Saucedemo Home Page,200,OK,User Group 1-423,text,true,,3152,122,25,25,https://www.saucedemo.com//,,65130,0,38039
1677395357201,67542,Demo Saucedemo Home Page,200,OK,User Group 1-327,text,true,,3152,122,24,24,https://www.saucedemo.com//,,67541,0,39262
1677395361320,63554,Demo Saucedemo Home Page,200,OK,User Group 1-739,text,true,,3152,122,23,23,https://www.saucedemo.com//,,32559,0,28921
1677395357181,67782,Demo Saucedemo Home Page,200,OK,User Group 1-325,text,true,,3152,122,22,22,https://www.saucedemo.com//,,67782,0,39249
1677395357631,69118,Demo Saucedemo Home Page,200,OK,User Group 1-370,text,true,,3152,122,21,21,https://www.saucedemo.com//,,69117,0,40750
1677395361022,66407,Demo Saucedemo Home Page,200,OK,User Group 1-709,text,true,,3152,122,20,20,https://www.saucedemo.com//,,32853,0,29168
1677395359313,69423,Demo Saucedemo Home Page,200,OK,User Group 1-538,text,true,,3152,122,19,19,https://www.saucedemo.com//,,44434,0,24291
1677395359342,69449,Demo Saucedemo Home Page,200,OK,User Group 1-541,text,true,,3152,122,18,18,https://www.saucedemo.com//,,44461,0,24460
1677395358971,69985,Demo Saucedemo Home Page,200,OK,User Group 1-504,text,true,,3152,122,17,17,https://www.saucedemo.com//,,44816,0,24487
1677395359303,70252,Demo Saucedemo Home Page,200,OK,User Group 1-537,text,true,,3152,122,16,16,https://www.saucedemo.com//,,44487,0,24344
1677395361429,68244,Demo Saucedemo Home Page,200,OK,User Group 1-750,text,true,,3152,122,15,15,https://www.saucedemo.com//,,68122,0,28530
1677395359761,70434,Demo Saucedemo Home Page,200,OK,User Group 1-583,text,true,,3152,122,14,14,https://www.saucedemo.com//,,45558,0,26141
1677395359781,72334,Demo Saucedemo Home Page,200,OK,User Group 1-585,text,true,,3152,122,13,13,https://www.saucedemo.com//,,45653,0,26291
1677395362170,78777,Demo Saucedemo Home Page,200,OK,User Group 1-824,text,true,,3152,122,12,12,https://www.saucedemo.com//,,78777,0,27470
1677395361419,79529,Demo Saucedemo Home Page,200,OK,User Group 1-749,text,true,,3152,122,12,12,https://www.saucedemo.com//,,79528,0,27448
1677395362211,79445,Demo Saucedemo Home Page,200,OK,User Group 1-828,text,true,,3152,122,10,10,https://www.saucedemo.com//,,79444,0,27924
1677395357171,85384,Demo Saucedemo Home Page,200,OK,User Group 1-324,text,true,,3152,122,9,9,https://www.saucedemo.com//,,83724,0,81966
1677395360931,82091,Demo Saucedemo Home Page,200,OK,User Group 1-700,text,true,,3152,122,8,8,https://www.saucedemo.com//,,82091,0,27691
1677395361041,82933,Demo Saucedemo Home Page,200,OK,User Group 1-711,text,true,,3152,122,7,7,https://www.saucedemo.com//,,82933,0,27650
1677395360380,84674,Demo Saucedemo Home Page,200,OK,User Group 1-645,text,true,,3152,122,6,6,https://www.saucedemo.com//,,84674,0,27612
